MOF	molecule	H	H_predict
SUHHOT	dimethylamine	43.22554469	47.01440581750745
SUHHOT	4-methyl-4-penten-2-one	53.33348625	52.73860776869005
SUHHOT	acetone	53.73402006	56.19511918137442
SUHHOT	propyl alcohol	65.00629023	67.88847876389639
SUHHOT	propionitrile	68.41842045	69.57600026684969
SUHHOT	isopropyl alcohol	72.5037963	71.0856635883435
SUHHOT	acetonitrile	76.04390155	75.58247057649778
SUHHOT	4-hexen-2-one	75.42139528	71.75140850047345
SUHHOT	hydrogen cyanide	76.69256087	73.42473202041195
SUHHOT	acetaldehyde	79.32409894	76.36506183934654
SUHHOT	ethylamine	86.98171874	83.51927808942165
SUJQOE	1,5-heptadiene	-42.81425864	-38.16137433574668
SUJQOE	4-hexen-2-one	-21.05630255	-16.42068182946994
SUJQOE	methyl propyl ketone	-5.682952685	-2.3600927124818933
SUJQOE	2-pentene	22.17864352	25.167465556294022
SUJQOE	methane	22.23805235	25.407512445102657
SUJQOE	isopentane	30.16045007	21.825997996140284
SUJQOE	ethene	30.6718403	32.219331252742556
SUJQOE	methyl propyl ether	32.37936802	36.73275597680048
SUJQOE	isobutane	32.49855344	29.151882094477703
SUJQOE	ethane	33.05073662	36.69867533369459
SUJQOE	methyl isopropyl ether	35.65295019	35.27096473621678
SUJQOE	propene	39.910556799999995	39.33230192342153
SUJQOE	dimethyl ether	40.48264186	42.11963501343617
SUJQOE	acetonitrile	48.39754638	48.36432298649783
SUJQOE	dimethylamine	47.57219226	47.81770786960191
SUJQOE	propyl alcohol	49.76367584	47.647562702183855
SUJQOE	propionitrile	55.91182112	50.86175251022937
SUJQOE	acetone	59.65013952	46.562273318305124
SUJREV	4-methyl-1-hexene	8.532240542	8.29656953900975
SUJREV	methane	20.97418085	24.267808616339448
SUJREV	1,5-heptadiene	21.00986369	25.110337586604196
SUJREV	3-methylpentane	21.43408639	19.533137668016177
SUJREV	ethene	29.10669841	30.48468757014101
SUJREV	ethane	31.37475942	32.11368054682033
SUJREV	isobutane	32.72305581	32.48856484771842
SUJREV	isopentane	33.6167479	31.15076093470238
SUJREV	methyl isopropyl ether	35.97471922	41.898998866402195
SUJREV	methyl propyl ether	37.21487821	41.37717796835306
SUJREV	propane	38.18666247	37.598603487317305
SUJREV	propene	38.4431972	36.24905319046196
SUJREV	methyl propyl ketone	39.042779100000004	41.87347208533807
SUJREV	hydrogen cyanide	39.28712567	42.32945260415612
SUJREV	4-hexen-2-one	42.2848298	46.94234872160034
SUJREV	2-pentene	42.86548999	39.55068884724465
SUJREV	4-methyl-4-penten-2-one	43.8636403	42.804259722485675
SUJREV	dimethylamine	48.17175011	47.01108954514538
SUJREV	acetonitrile	50.41335883	50.269017923053156
SUJREV	ethylamine	50.34871333	50.62283585675391
SUJREV	acetaldehyde	52.05960473	49.38019073521863
SUJREV	isopropyl alcohol	55.06461685	55.43219067825321
SUJREV	propyl alcohol	56.70466344	56.291946254510755
SUJREV	propionitrile	58.94970299	53.84901701007932
SUJREV	acetone	63.68725795	54.377205616411416
SUKYIH	hydrogen cyanide	21.13887792	22.662056016817598
SUKYIH	ethene	23.7785441	23.22521521614593
SUKYIH	ethane	26.48952459	24.094467331613092
SUKYIH	acetonitrile	30.82169542	33.819283627656
SUKYIH	dimethyl ether	30.09990375	33.88092134278597
SUKYIH	neopentane	31.64815007	38.54627479476999
SUKYIH	acetaldehyde	31.93852791	33.17624444502751
SUKYIH	propene	33.50525868	29.490994167947452
SUKYIH	isobutane	33.58980462	35.60419844951625
SUKYIH	propane	35.21053803	30.038392179936587
SUKYIH	methyl tert-butyl ether	35.46216819	37.27189710756677
SUKYIH	ethylamine	36.63804863	38.08520497045698
SUKYIH	propionitrile	37.27428202	37.63141045371343
SUKYIH	isopropyl alcohol	37.87700431	38.48972345167526
SUKYIH	2,3-dimethylbutane	37.90659894	42.98895380410539
SUKYIH	dimethylamine	38.07998165	37.0602744491736
SUKYIH	methyl isopropyl ether	39.2259267	42.52980656948798
SUKYIH	propyl alcohol	39.97121595	39.29099724935786
SUKYIH	isopentane	41.91065892	40.69595553981461
SUKYIH	acetone	42.63179526	41.84676165319934
SUKYIH	3-methylpentane	46.3125515	45.170620928225446
SUKYIH	methyl propyl ether	47.44468828	41.16604795233856
SUKYIH	4,4-dimethyl-1-pentene	48.41032066	46.375683409022706
SUKYIH	2-pentene	49.25456812	44.95019482193399
SUKYIH	4-methyl-1-hexene	51.83775318	51.0132638842589
SUKYIH	4-methyl-4-penten-2-one	56.8340933	58.57021973991807
SUKYIH	methyl propyl ketone	57.64681077	56.14772636286774
TADCAE	neopentane	-8.591116512000001	1.0246968430548846
TADCAE	methyl tert-butyl ether	10.30248373	11.452753086997593
TADCAE	4-methyl-1-hexene	18.95256934	22.33280136641297
TADCAE	methane	26.26344759	26.81994846985186
TADCAE	1,5-heptadiene	35.96826882	43.04443635858259
TADCAE	ethene	36.22855941	35.41407787067378
TADCAE	3-methylpentane	38.24423536	39.404293887898056
TADCAE	ethane	40.18000133	41.19370964694552
TADCAE	isobutane	44.73834775	42.50846910242464
TADCAE	isopentane	49.59653368	48.06925556861462
TADCAE	propene	49.89308528	47.22847015440876
TADCAE	2,3-dimethylbutane	50.86552705	39.193986563687226
TADCAE	propane	51.67611759	53.465549102352185
TADCAE	dimethyl ether	54.70295133	56.34778821396589
TADCAE	acetaldehyde	55.68823522	58.59891237662021
TADCAE	methyl propyl ketone	63.36019667	65.17981758780309
TADCAE	methyl propyl ether	65.45939606	63.169513070122335
TADCAE	2-pentene	66.53327332	62.514646425372625
TADCAE	acetone	67.25268197	68.25885695533118
TADCAE	ethylamine	73.98725952	70.39976462790682
TADCAE	isopropyl alcohol	75.43910706	72.40295703530435
TADCAE	propyl alcohol	76.21918436	74.11893398552179
TARWEO	ethene	22.59199925	26.227246861010947
TARWEO	propane	33.8108859	39.058337195448644
TARWEO	hydrogen cyanide	39.27150023	38.62976615510215
TARWEO	isobutane	42.75657662	44.08144960576422
TARWEO	acetonitrile	46.85446814	47.61010664817664
TARWEO	methyl propyl ether	46.45934199	53.6053575221958
TARWEO	neopentane	49.99480999	46.309880025856984
TARWEO	isopentane	51.47088392	55.17296596847144
TARWEO	dimethyl ether	51.50245291	46.96434780766539
TARWEO	acetaldehyde	51.90967793	49.33623862865039
TARWEO	acetone	53.49332216	56.06289489357591
TARWEO	2,3-dimethylbutane	60.03844884	59.82759350988374
TARWEO	3-methylpentane	60.19455920000001	60.44855050022889
TARWEO	1,5-heptadiene	64.09820142	65.15421017137469
TARWEO	4,4-dimethyl-1-pentene	64.93008364	64.95671389812392
TARWEO	4-methyl-1-hexene	66.40207601	67.6694255926185
TARWEO	methyl isopropyl ether	67.86208178	61.50856128462405
TARWEO	methyl propyl ketone	70.46817852	69.43015218838595
TARWEO	methyl tert-butyl ether	70.51634721	67.86504151532854
TARWEO	isopropyl alcohol	71.00862679999999	69.18044843792671
TARWEO	4-methyl-4-penten-2-one	76.28829403	74.27171309844788
TASXIW	methane	17.39907097	16.404942222615357
TASXIW	ethene	24.32943694	24.315326879801482
TASXIW	ethane	26.90860499	27.333937650007666
TASXIW	propene	33.67536078	34.396846848882355
TASXIW	propane	35.51620346	37.73180182156689
TASXIW	acetaldehyde	41.47811279	43.78546254067809
TASXIW	isobutane	42.779601899999996	42.89960813032377
TASXIW	neopentane	43.10482662	47.07445482616931
TASXIW	dimethyl ether	43.321441899999996	41.03346606603326
TASXIW	acetonitrile	44.74141665	44.74550094819889
TASXIW	ethylamine	45.53160893	45.69817593759132
TASXIW	dimethylamine	45.92772855	44.38202709560753
TASXIW	methyl propyl ether	49.49324713	47.69568065077249
TASXIW	propionitrile	50.63773537	49.70219715305027
TASXIW	isopentane	50.74577364	50.63788256039888
TASXIW	2-pentene	51.21445089	50.43306208870505
TASXIW	methyl tert-butyl ether	52.46586955	56.10791996823841
TASXIW	propyl alcohol	52.81486677	55.811496309737116
TASXIW	isopropyl alcohol	54.59747106	55.123935125210025
TASXIW	methyl isopropyl ether	55.57025935	53.59643599347571
TASXIW	2,3-dimethylbutane	57.15096092	56.25645128331539
TASXIW	1,5-heptadiene	65.19979826	66.34189677250605
TASXIW	4-methyl-1-hexene	66.39986673	64.57980571053693
TASXIW	methyl propyl ketone	68.40057465	66.18486188183584
TASXIW	4-hexen-2-one	71.91425007	72.34749646302089
TASXIW	4-methyl-4-penten-2-one	74.12666232	70.68501338049052
TECTUS	methane	18.97458431	18.921134613178612
TECTUS	ethene	26.31553317	27.975316180892236
TECTUS	ethane	29.16600774	30.505290579322622
TECTUS	propene	36.847159600000005	36.673662186773456
TECTUS	propane	39.43549826	44.21142549070488
TECTUS	isobutane	50.12025217	50.59510907624014
TECTUS	2-pentene	57.23338926	61.4374554453975
TECTUS	isopentane	60.08451765	60.92690119179138
TECTUS	hydrogen cyanide	64.50763020000001	66.25659689653787
TECTUS	dimethylamine	65.93736298	65.61957101254193
TECTUS	3-methylpentane	69.98153938	74.3565725792513
TECTUS	2,3-dimethylbutane	70.92510108	65.76829957480305
TECTUS	1,5-heptadiene	73.77575639	76.51681349396759
TECTUS	4,4-dimethyl-1-pentene	76.73330574	72.97409119265765
TECTUS	acetaldehyde	78.83663068	76.07860532201816
TECTUS	ethylamine	81.14685018	79.42160218027453
TECTUS	dimethyl ether	85.58711349	82.62106774635963
TECTUS	acetone	88.21512059999999	88.54105311447698
TECTUS	acetonitrile	90.68490622	88.72355063176892
TECTUS	propyl alcohol	92.10873548	94.86084906649423
TECTUS	propionitrile	92.85073544	90.99235611882521
TECTUS	methyl isopropyl ether	97.51852077	94.22368554467104
TECTUS	methyl propyl ketone	107.67526399999998	108.92189060495146
TECTUS	4-methyl-4-penten-2-one	114.05762460000001	113.40967915605304
TECTUS	4-hexen-2-one	115.3638327	114.17794802577296
TEDGOA	methane	11.97700225	11.220005026756986
TEDGOA	ethene	16.16362204	16.1052972614629
TEDGOA	hydrogen cyanide	17.28071717	16.967898845908362
TEDGOA	ethane	17.72492136	16.786517801394986
TEDGOA	propene	21.84870748	23.51117714230391
TEDGOA	propane	23.08012453	21.656658104294245
TEDGOA	acetaldehyde	23.51160118	24.8257474432201
TEDGOA	acetonitrile	25.49314863	26.079835252086095
TEDGOA	dimethyl ether	24.28702858	30.60343921084665
TEDGOA	ethylamine	25.19385626	25.54150585243076
TEDGOA	propionitrile	29.25122631	30.740318740616186
TEDGOA	propyl alcohol	29.88896037	33.157492459410655
TEDGOA	acetone	30.47914005	30.518433628237023
TEDGOA	isopentane	33.47299828	39.35705610776194
TEDGOA	methyl isopropyl ether	35.12745748	39.005978441296776
TEDGOA	methyl tert-butyl ether	37.63538883	42.73136339271604
TEDGOA	4,4-dimethyl-1-pentene	40.70809523	43.189393165930866
TEDGOA	methyl propyl ketone	41.72180298	43.95065656729072
TEDGOA	1,5-heptadiene	42.43713579999999	39.59866295557071
TEDGOA	4-methyl-1-hexene	42.95027348	44.7989428504031
TEDGOA	4-methyl-4-penten-2-one	44.16625801	41.67186405844249
TEDGOA	4-hexen-2-one	44.62121197	45.77011095958175
TEDGOA	neopentane	62.88325819	49.776656022986195
TEDGOA	methyl propyl ether	66.70754670000001	50.48620876682791
TENLIJ	methane	21.50949579	27.308904172654987
TENLIJ	ethene	30.12011236	34.08888461738022
TENLIJ	ethane	33.41249598	37.11151160766543
TENLIJ	propene	41.79620793	43.596155008381466
TENLIJ	propane	44.44723486	47.672636554233755
TENLIJ	isobutane	54.70096205	57.192197333322376
TENLIJ	neopentane	57.560714399999995	57.98898310069079
TENLIJ	methyl propyl ether	62.253729500000006	69.17119216411005
TENLIJ	dimethyl ether	62.88514583	54.702501040241955
TENLIJ	2-pentene	63.20426226	66.55182308430274
TENLIJ	isopentane	64.28244684	65.67328034091642
TENLIJ	dimethylamine	65.66529124	60.02517985653989
TENLIJ	2,3-dimethylbutane	66.55703708	71.02741790714398
TENLIJ	acetaldehyde	67.01127534	60.938996066269695
TENLIJ	acetonitrile	71.01037425	66.32304598839913
TENLIJ	acetone	73.28599576	74.99430314910147
TENLIJ	4,4-dimethyl-1-pentene	73.44825895	73.2566288317606
TENLIJ	3-methylpentane	74.7849384	75.64375898952738
TENLIJ	methyl tert-butyl ether	76.56352724	75.5332711088966
TENLIJ	4-methyl-1-hexene	81.5567176	82.78798072284901
TENLIJ	methyl isopropyl ether	81.70829641	76.32557524413095
TENLIJ	1,5-heptadiene	82.66448703	84.33757444954938
TENLIJ	isopropyl alcohol	85.48158611	80.84880759298092
TENLIJ	propyl alcohol	86.50461872	80.79883903134157
TENLIJ	methyl propyl ketone	97.68539692	96.7527318666845
TENLIJ	4-hexen-2-one	104.4337696	103.07211087933587
TERFUT	methane	15.23025647	15.132138664779308
TERFUT	ethane	23.36900435	23.79227080889815
TERFUT	hydrogen cyanide	26.76600698	26.43738825114802
TERFUT	propene	29.21761774	29.820838899717717
TERFUT	propane	30.62003184	31.83892280049847
TERFUT	dimethyl ether	32.826719399999995	34.902672122953945
TERFUT	isobutane	36.94951658	37.89660979533838
TERFUT	acetonitrile	38.84986292	37.540452000156755
TERFUT	acetaldehyde	38.01834387	37.00343652328057
TERFUT	ethylamine	38.60307428	38.19593743346394
TERFUT	neopentane	40.8455533	42.36283730304289
TERFUT	methyl propyl ether	42.74366283	43.34588446139241
TERFUT	2-pentene	43.74881607	44.88413724291281
TERFUT	acetone	45.9793564	45.95116032108045
TERFUT	methyl isopropyl ether	46.50907839	48.36030007145029
TERFUT	isopropyl alcohol	48.48970237	47.5727098458361
TERFUT	3-methylpentane	50.26011305	48.70796539671262
TERFUT	methyl tert-butyl ether	51.14884036	49.33402796086885
TERFUT	propyl alcohol	52.63350892	48.35455301789198
TERFUT	4,4-dimethyl-1-pentene	52.85982598	52.51505486332852
TERFUT	1,5-heptadiene	55.22521792	58.755414605180654
TERFUT	4-methyl-1-hexene	55.30408183	54.42366745140046
TERFUT	methyl propyl ketone	60.77815032	58.94825158528991
TERFUT	4-methyl-4-penten-2-one	62.87289657	63.24791960729712
TESGOO	methane	21.32165752	22.0882102130296
TESGOO	neopentane	24.51815137	25.950765098189873
TESGOO	4,4-dimethyl-1-pentene	25.69063862	25.97444127091976
TESGOO	hydrogen cyanide	29.35363053	28.753470159158184
TESGOO	ethane	32.68616595	33.62374831758952
TESGOO	acetonitrile	40.95182889	40.31575774570327
TESGOO	propene	40.48119834	40.98101180961921
TESGOO	dimethyl ether	41.77251389	42.03886345234555
TESGOO	acetaldehyde	41.79385677	42.04858656936263
TESGOO	isobutane	41.94358341	42.991856066230916
TESGOO	propane	42.56153359	42.284425368413245
TESGOO	3-methylpentane	46.347277899999995	47.60762323008212
TESGOO	2,3-dimethylbutane	46.56914632	44.66526520112549
TESGOO	propionitrile	46.67966679	46.449432377803
TESGOO	isopentane	47.80309254	47.55870697234464
TESGOO	dimethylamine	48.10058724	47.48825767923045
TESGOO	2-pentene	50.25153509	51.62436570786417
TESGOO	ethylamine	50.62182241	49.68473155308259
TESGOO	4-methyl-1-hexene	50.89448827	52.670363280173774
TESGOO	acetone	51.175462599999996	49.32847175654935
TESGOO	methyl propyl ether	52.68803098	53.37630279965979
TESGOO	methyl propyl ketone	55.34686762	56.63367064895473
TESGOO	isopropyl alcohol	56.16184456	55.05228703590472
TESGOO	4-methyl-4-penten-2-one	57.76579887	57.421269465272324
TESGOO	propyl alcohol	58.82288391	56.164258314505716
TESGOO	4-hexen-2-one	62.42896528	61.87202723808697
TESGOO	1,5-heptadiene	64.75633039	64.31867903195901
TESGUU	neopentane	24.62346646	22.413865789553483
TESGUU	4,4-dimethyl-1-pentene	26.77911107	24.009941956560972
TESGUU	ethene	29.77466162	29.719082458887847
TESGUU	ethane	32.86837839	33.14897260297968
TESGUU	methyl tert-butyl ether	35.03529578	35.240475595919655
TESGUU	acetonitrile	41.62799816	41.94344506884755
TESGUU	propene	40.69089968	40.456058434293816
TESGUU	isobutane	41.86096827	41.86547012466259
TESGUU	dimethyl ether	42.19490665	43.32108331335896
TESGUU	acetaldehyde	42.42844878	43.79105826076276
TESGUU	propane	42.68392302	43.25770815320193
TESGUU	2,3-dimethylbutane	43.87152705	42.91301288802681
TESGUU	propionitrile	47.12443973	47.819977040689
TESGUU	dimethylamine	48.576612299999994	49.21499114961918
TESGUU	3-methylpentane	49.24926442	48.420529811614585
TESGUU	2-pentene	51.00619634	51.970516334137905
TESGUU	ethylamine	51.29097237	51.25236205455417
TESGUU	acetone	52.26334816	51.52198470468355
TESGUU	methyl propyl ether	53.44316051	52.61842441290917
TESGUU	4-methyl-1-hexene	54.29628059	55.12494908287117
TESGUU	methyl propyl ketone	54.44708257	56.70011186147809
TESGUU	propyl alcohol	56.63665505	57.85755668564956
TESGUU	4-methyl-4-penten-2-one	56.96085782	56.53345794730034
TESGUU	isopropyl alcohol	58.69332434	57.99436334731858
TESGUU	4-hexen-2-one	63.64104346	63.8199239198165
TESGUU	1,5-heptadiene	67.03382569	66.46123683005202
TESHAB	methane	21.4429889	21.87491060524808
TESHAB	4,4-dimethyl-1-pentene	25.25289326	30.330796363090705
TESHAB	neopentane	26.16629439	29.299071385929054
TESHAB	hydrogen cyanide	29.57358047	29.687989402076056
TESHAB	ethene	29.76706668	29.768910728274935
TESHAB	ethane	32.83071534	32.7365683226156
TESHAB	methyl tert-butyl ether	34.58596744	38.51376156545007
TESHAB	acetonitrile	41.65604849	40.04879652251833
TESHAB	propene	40.68834619	39.4373800467918
TESHAB	acetaldehyde	41.91223185	41.34414154288938
TESHAB	isobutane	42.08211833	43.48925711479171
TESHAB	propane	42.76866746	42.43600819377076
TESHAB	3-methylpentane	45.91121795	47.49160586003064
TESHAB	2,3-dimethylbutane	46.00161554	46.32839024435239
TESHAB	propionitrile	46.56651703	45.09724742826225
TESHAB	isopentane	47.66667048	47.174833613693664
TESHAB	dimethylamine	48.45990906	48.2493853839883
TESHAB	2-pentene	50.63478712	49.61784182002811
TESHAB	ethylamine	51.06825591	49.432476955729314
TESHAB	methyl propyl ether	53.25704908	52.14770772679144
TESHAB	methyl propyl ketone	53.46298963	54.23784286481113
TESHAB	4-methyl-4-penten-2-one	54.83495706	55.40986417954415
TESHAB	4-methyl-1-hexene	56.041799	53.225100333048346
TESHAB	isopropyl alcohol	58.13471834	57.19024637109023
TESHAB	4-hexen-2-one	62.55917352	61.26599727137199
TESHAB	1,5-heptadiene	65.17703033	62.40628774273082
TETZID	methane	22.89615344	25.33175449839083
TETZID	ethane	34.10340011	34.31781273875321
TETZID	propene	41.29413669	42.5156621913142
TETZID	propane	42.2255003	44.29171217801761
TETZID	hydrogen cyanide	42.85281981	41.463309585042644
TETZID	dimethyl ether	49.278968	47.98545000140384
TETZID	acetonitrile	52.61079554	53.963044735926836
TETZID	acetaldehyde	56.87446192	54.17908242114605
TETZID	ethylamine	57.87161212	56.47926732530528
TETZID	propionitrile	59.08657291	59.42447199776157
TETZID	2-pentene	60.75312137	62.90081648395787
TETZID	acetone	64.63808321	63.43365007420354
TETZID	methyl isopropyl ether	66.62732311	66.26255046217545
TETZID	methyl tert-butyl ether	66.73408392	68.10510926622965
TETZID	4,4-dimethyl-1-pentene	69.42300329	67.47724044229967
TETZID	isopropyl alcohol	71.52340784	68.54077872815974
TETZID	3-methylpentane	73.30961190000001	75.3728748241294
TETZID	1,5-heptadiene	81.24232853	82.65819633046894
TETZID	4-methyl-1-hexene	81.61120674	82.03523995201415
TETZID	4-methyl-4-penten-2-one	90.18784099	90.59789479964354
TETZID	4-hexen-2-one	90.88099451	88.9826912617888
TEVZEA	methane	21.37858989	22.04258229091779
TEVZEA	4,4-dimethyl-1-pentene	22.79957803	25.27608162513814
TEVZEA	neopentane	24.76467713	24.044177508026873
TEVZEA	ethane	32.72983281	33.419099571719904
TEVZEA	methyl tert-butyl ether	34.75777923	34.215664704398506
TEVZEA	acetonitrile	40.81036611	39.430819459776195
TEVZEA	propene	40.51875813	40.842002064065554
TEVZEA	dimethyl ether	41.77702323	42.049464583888465
TEVZEA	acetaldehyde	42.01692851	41.913158290056586
TEVZEA	propane	42.69337114	42.97177253079781
TEVZEA	2,3-dimethylbutane	43.18065187	45.24520418604533
TEVZEA	3-methylpentane	44.79755786	48.65361265921138
TEVZEA	propionitrile	46.94857803	45.119737519451775
TEVZEA	dimethylamine	48.39417112	47.930126694102476
TEVZEA	methyl isopropyl ether	49.260649799999996	52.01146470025746
TEVZEA	2-pentene	50.49462795	51.257398059300996
TEVZEA	methyl propyl ether	52.96609906	51.09338940553998
TEVZEA	4-methyl-1-hexene	55.96528452	54.40789045205572
TEVZEA	isopropyl alcohol	56.48373344	56.15281175679609
TEVZEA	propyl alcohol	57.67891667	55.8771976466346
TEVZEA	methyl propyl ketone	57.82593385	56.15888878855954
TEVZEA	4-methyl-4-penten-2-one	58.28190536	57.17497236517876
TEVZEA	4-hexen-2-one	63.51264771	64.22304420170553
TEVZEA	1,5-heptadiene	65.70990075	64.2489172484432
TEVZIE	neopentane	25.83651837	23.357500210980014
TEVZIE	4,4-dimethyl-1-pentene	26.49173526	27.039689860157846
TEVZIE	hydrogen cyanide	29.42990436	29.84088722258903
TEVZIE	ethene	29.60081826	29.550573496037195
TEVZIE	methyl tert-butyl ether	35.779883399999996	36.29748717492213
TEVZIE	acetonitrile	41.32762144	42.003497685637754
TEVZIE	propene	40.50336933	40.05212385128361
TEVZIE	acetaldehyde	41.66559726	43.7022195105933
TEVZIE	isobutane	41.82356109	41.3156314915037
TEVZIE	propane	42.61867293	42.11878992329346
TEVZIE	2,3-dimethylbutane	43.92438425	43.68266941590589
TEVZIE	propionitrile	46.62211688	48.29939537872597
TEVZIE	3-methylpentane	47.02596195	48.187671792297415
TEVZIE	isopentane	47.29801358	44.779739103459875
TEVZIE	2-pentene	50.84839229999999	49.392297695646924
TEVZIE	acetone	51.35867299	50.98035475871966
TEVZIE	4-methyl-1-hexene	55.05724567	53.80625604362048
TEVZIE	isopropyl alcohol	56.04757597	58.205341453748645
TEVZIE	4-methyl-4-penten-2-one	56.81958688	56.42312280917077
TEVZIE	propyl alcohol	57.20655567	58.386435141797385
TEVZIE	4-hexen-2-one	63.2008005	63.49254855917467
TEVZIE	1,5-heptadiene	64.44495183	64.293688746785
TEVZOK	methane	21.37920251	20.651643532232736
TEVZOK	hydrogen cyanide	29.38689867	29.029247737606468
TEVZOK	ethane	32.76117295	32.378909979109736
TEVZOK	methyl tert-butyl ether	35.21975521	34.54044650714646
TEVZOK	acetonitrile	40.93267692	40.393377519153255
TEVZOK	acetaldehyde	41.77990018	41.78545766072603
TEVZOK	dimethyl ether	41.89059113	42.84493314888996
TEVZOK	isobutane	42.47050699	41.714016381777256
TEVZOK	propane	42.64852631	42.21328176406844
TEVZOK	propionitrile	46.61330684	46.15180648409611
TEVZOK	dimethylamine	48.08150808	48.161847321046594
TEVZOK	isopentane	48.73850721	46.90792155313832
TEVZOK	3-methylpentane	49.12086185	48.00626772788048
TEVZOK	ethylamine	50.60393227	50.44780715189217
TEVZOK	methyl isopropyl ether	50.99863791	51.110496132203366
TEVZOK	2-pentene	51.10846761	52.98767367813717
TEVZOK	methyl propyl ether	53.15992192	52.63800576118647
TEVZOK	methyl propyl ketone	55.88369561	57.233289770404376
TEVZOK	isopropyl alcohol	56.45109283	56.429432262012575
TEVZOK	propyl alcohol	56.451659899999996	56.57873523490646
TEVZOK	4-methyl-4-penten-2-one	57.18346917	57.872425227017
TEVZOK	4-hexen-2-one	63.73608752	64.24734569966577
TEVZOK	1,5-heptadiene	65.63944708	66.93763951501717
TEVZUQ	methane	21.41355701	20.944324480141294
TEVZUQ	neopentane	24.3977027	25.712977042164752
TEVZUQ	ethene	29.74612306	29.63352236814981
TEVZUQ	ethane	32.8031211	32.56248447053505
TEVZUQ	methyl tert-butyl ether	37.36715127	35.436217989235146
TEVZUQ	propene	40.5659705	40.06443487507055
TEVZUQ	isobutane	41.78882133	41.758621879497134
TEVZUQ	acetaldehyde	42.16116089	43.08330748428913
TEVZUQ	propane	42.73778613	42.24501555839284
TEVZUQ	2,3-dimethylbutane	43.67021719	43.94470968372201
TEVZUQ	3-methylpentane	46.78881222	48.428028006154285
TEVZUQ	propionitrile	46.93265538	47.77334234666739
TEVZUQ	isopentane	48.18997209	47.28188985569775
TEVZUQ	dimethylamine	48.36676	48.673248199276244
TEVZUQ	methyl isopropyl ether	50.425326899999995	50.28724719663123
TEVZUQ	ethylamine	50.80356767	50.21257053061837
TEVZUQ	acetone	51.43118031	51.05461235281755
TEVZUQ	isopropyl alcohol	56.79928186	57.2638337079676
TEVZUQ	4-methyl-1-hexene	56.96301642	57.180742140417465
TEVZUQ	propyl alcohol	58.69027297	57.8803194977466
TEVZUQ	1,5-heptadiene	65.80581448	67.02962327575878
TOHYUL	methane	15.84080674	16.107988995307757
TOHYUL	ethene	21.73859978	23.172253770895324
TOHYUL	ethane	23.99385693	25.050943924725296
TOHYUL	propane	31.14263	32.89346182390176
TOHYUL	hydrogen cyanide	32.76645295	32.80625231454549
TOHYUL	isobutane	37.4459649	38.39117296879856
TOHYUL	neopentane	42.36654665	42.599662474750346
TOHYUL	acetaldehyde	42.72157323	43.27288361691855
TOHYUL	2-pentene	43.69298144	45.25946323937893
TOHYUL	isopentane	44.31334844	45.280610315201955
TOHYUL	ethylamine	44.90078059	45.511069142712365
TOHYUL	dimethyl ether	45.64784831	40.42460054079214
TOHYUL	acetonitrile	47.65383679	46.036152275483694
TOHYUL	propionitrile	49.11539025	49.6584372704697
TOHYUL	methyl isopropyl ether	50.53699587	50.48238728868225
TOHYUL	2,3-dimethylbutane	50.57645292	51.425657780713486
TOHYUL	acetone	51.42639856	49.093271966764874
TOHYUL	3-methylpentane	51.47024212	52.53334812588316
TOHYUL	methyl tert-butyl ether	51.75383136	52.271633763709694
TOHYUL	propyl alcohol	53.789643999999996	54.89221410091321
TOHYUL	4,4-dimethyl-1-pentene	55.04324931	54.39786229582373
TOHYUL	1,5-heptadiene	57.18858620000001	57.8973230663457
TOHYUL	methyl propyl ketone	66.46303212	63.48304442081976
TOHYUL	4-methyl-4-penten-2-one	68.1187919	68.00119918523626
TOHYUL	4-hexen-2-one	69.56481161	68.94958498548112
UBACOR	methane	22.39389708	24.29132888012754
UBACOR	ethane	34.83990944	35.70056854311395
UBACOR	propene	42.60497204	45.447071806209735
UBACOR	hydrogen cyanide	45.7698531	42.116712170385306
UBACOR	dimethylamine	50.97501810000001	55.56478254731623
UBACOR	isobutane	53.62207315	53.79177749425036
UBACOR	acetaldehyde	58.36433144	55.06607314321425
UBACOR	methyl propyl ether	58.97482291	62.396127455054234
UBACOR	2-pentene	61.12503678	66.63411595389802
UBACOR	isopentane	62.09420031	65.5071058768602
UBACOR	isopropyl alcohol	62.28773892	65.65153361349691
UBACOR	ethylamine	64.09931649	61.06973055931591
UBACOR	methyl tert-butyl ether	64.54561919	69.20720773069554
UBACOR	acetonitrile	67.31791074	59.65396284532163
UBACOR	propionitrile	66.51986009	66.30012250436712
UBACOR	acetone	66.51891211	64.60021024397238
UBACOR	methyl isopropyl ether	66.69366289	65.42348609144909
UBACOR	2,3-dimethylbutane	71.30769622	67.92237000271822
UBACOR	3-methylpentane	71.97036699	72.84869291741015
UBACOR	4,4-dimethyl-1-pentene	75.62693725	72.55040164716696
UBACOR	propyl alcohol	77.69406685	73.30894708398665
UBACOR	4-methyl-1-hexene	81.67945467	82.90770852722206
UBACOR	1,5-heptadiene	82.32253005	84.80793409396158
UBACOR	4-methyl-4-penten-2-one	92.62954416	91.609452747456
UBACOR	4-hexen-2-one	94.28131919	92.18676152613686
UBACUX	methane	18.71956113	21.49148523621253
UBACUX	ethene	26.26687485	29.275218378246194
UBACUX	ethane	28.86973952	32.98196270814972
UBACUX	propene	35.91547506	38.627770913921054
