MOF	molecule	K	K_predict
TERFUT	isopropyl alcohol	0.00451335	0.0025426741595322433
TERFUT	3-methylpentane	0.14321	0.15164609756016398
TERFUT	methyl tert-butyl ether	0.108635	0.06855588702275343
TERFUT	propyl alcohol	0.00125697	0.001214973701503132
TERFUT	4,4-dimethyl-1-pentene	0.340122	0.22333425317126032
TERFUT	1,5-heptadiene	0.397469	0.7267360879325414
TERFUT	4-methyl-1-hexene	0.532289	0.5148650775402908
TERFUT	methyl propyl ketone	0.0115518	0.011226009718141602
TERFUT	4-methyl-4-penten-2-one	1.40209	1.3296576280878294
TESGOO	methane	8.28e-06	8.587368371628798e-06
TESGOO	neopentane	6.04e-09	3.919113045089292e-09
TESGOO	4,4-dimethyl-1-pentene	1.41e-10	1.9113668802362565e-10
TESGOO	hydrogen cyanide	9.17e-05	9.250528794447658e-05
TESGOO	ethane	0.000154394	0.0002128017293416882
TESGOO	acetonitrile	0.00134468	0.0007988154104662392
TESGOO	propene	0.000562517	0.000788465165018205
TESGOO	dimethyl ether	0.000864975	0.0008371822565688622
TESGOO	acetaldehyde	0.00120273	0.0008146245260282072
TESGOO	isobutane	4.8e-05	7.386461963630452e-05
TESGOO	propane	0.00068218	0.0005950536745884088
TESGOO	3-methylpentane	2.58e-07	5.923458580958246e-07
TESGOO	2,3-dimethylbutane	3.12e-07	1.382280780785166e-07
TESGOO	propionitrile	0.00284209	0.0021239090197869566
TESGOO	isopentane	1.51e-05	3.20221270284078e-05
TESGOO	dimethylamine	0.00298198	0.001800000627628156
TESGOO	2-pentene	0.000192372	0.00043260892088171384
TESGOO	ethylamine	0.00537755	0.004387284230818382
TESGOO	4-methyl-1-hexene	3.75e-06	3.848383624417002e-06
TESGOO	acetone	0.00490837	0.002471039256234161
TESGOO	methyl propyl ether	0.000578365	0.0006888812052259281
TESGOO	methyl propyl ketone	3.13e-06	8.732848365880632e-06
TESGOO	isopropyl alcohol	0.00146609	0.001115348921969003
TESGOO	4-methyl-4-penten-2-one	1.4000000000000001e-05	1.8542305023742754e-05
TESGOO	propyl alcohol	0.00158271	0.0008226585856025957
TESGOO	4-hexen-2-one	0.000818845	0.000520996063699696
TESGOO	1,5-heptadiene	0.00327308	0.002103676847340757
TESGUU	neopentane	4.320000000000001e-09	2.7564484766694526e-09
TESGUU	4,4-dimethyl-1-pentene	8.970000000000001e-11	1.1510153004934131e-10
TESGUU	ethene	7.49e-05	7.93143582375348e-05
TESGUU	ethane	0.000150095	0.00017294490999453704
TESGUU	methyl tert-butyl ether	2.28e-08	3.06148263339033e-08
TESGUU	acetonitrile	0.00133136	0.002770301238046498
TESGUU	propene	0.00054529	0.0006133086876014614
TESGUU	isobutane	3.5100000000000006e-05	4.7646737100689585e-05
TESGUU	dimethyl ether	0.000918604	0.0006790565417133427
TESGUU	acetaldehyde	0.00129775	0.001365494052136546
TESGUU	propane	0.000635115	0.0004800573366881738
TESGUU	2,3-dimethylbutane	1.11e-07	8.950149901797425e-08
TESGUU	propionitrile	0.0031	0.00434573865316732
TESGUU	dimethylamine	0.00300358	0.002094784665299602
TESGUU	3-methylpentane	4.11e-07	5.120030560668311e-07
TESGUU	2-pentene	0.000213295	0.00023502106126166628
TESGUU	ethylamine	0.0052752	0.00467170606319111
TESGUU	acetone	0.00511787	0.0037378406715158027
TESGUU	methyl propyl ether	0.000719217	0.0005768868819749451
TESGUU	4-methyl-1-hexene	5.75e-06	3.697013021067934e-06
TESGUU	methyl propyl ketone	3.06e-05	1.677782588857942e-05
TESGUU	propyl alcohol	0.000903278	0.0013121490273677
TESGUU	4-methyl-4-penten-2-one	1.59e-05	1.7474079023756688e-05
TESGUU	isopropyl alcohol	0.0016612000000000003	0.0021889351394830934
TESGUU	4-hexen-2-one	0.00133431	0.0012467574840366955
TESGUU	1,5-heptadiene	0.00448854	0.004604006575842467
TESHAB	methane	8.78e-06	1.1905486270502989e-05
TESHAB	4,4-dimethyl-1-pentene	1.95e-10	6.908863312777529e-10
TESHAB	neopentane	7.94e-09	1.430043449064208e-08
TESHAB	hydrogen cyanide	9.9e-05	0.00019955249472209722
TESHAB	ethene	8.4e-05	0.00010591840144277638
TESHAB	ethane	0.00016989700000000002	0.0002098102551136357
TESHAB	methyl tert-butyl ether	3.02e-08	6.505925674784882e-08
TESHAB	acetonitrile	0.00150701	0.0012213084610527834
TESHAB	propene	0.000626314	0.000571035667096341
TESHAB	acetaldehyde	0.00131565	0.0011417467547200275
TESHAB	isobutane	5.3e-05	9.359093237603553e-05
TESHAB	propane	0.000762205	0.000680988450978045
TESHAB	3-methylpentane	4.82e-07	6.22449838005017e-07
TESHAB	2,3-dimethylbutane	3.12e-07	2.7489803956964087e-07
TESHAB	propionitrile	0.00334769	0.0022142771664832753
TESHAB	isopentane	1.57e-05	1.443566434680427e-05
TESHAB	dimethylamine	0.00345523	0.003093421155527694
TESHAB	2-pentene	0.000189564	0.000254225191198701
TESHAB	ethylamine	0.00637359	0.00416919972242051
TESHAB	methyl propyl ether	0.00062036	0.0006403657538822515
TESHAB	methyl propyl ketone	2.17e-05	9.93552506008686e-06
TESHAB	4-methyl-4-penten-2-one	1.15e-05	1.337469759598836e-05
TESHAB	4-methyl-1-hexene	3.83e-06	1.6547358997603083e-06
TESHAB	isopropyl alcohol	0.00224927	0.0013972628961985045
TESHAB	4-hexen-2-one	0.0008867769999999999	0.0006524246712136635
TESHAB	1,5-heptadiene	0.00321776	0.0011541395012421342
TETZID	methane	1.76e-05	4.114113490717303e-05
TETZID	ethane	0.000395926	0.0006338623860917979
TETZID	propene	0.00271664	0.004646765565111454
TETZID	propane	0.00445953	0.007073311833321305
TETZID	hydrogen cyanide	0.00346334	0.0019518236714983152
TETZID	dimethyl ether	0.0172618	0.010853031487734841
TETZID	acetonitrile	0.0498087	0.07570924262197616
TETZID	acetaldehyde	0.133987	0.06297874969970473
TETZID	ethylamine	0.146086	0.07681396783675692
TETZID	propionitrile	0.445625	0.4521369322674148
TETZID	2-pentene	0.560517	1.1318788991283224
TETZID	acetone	1.34371	1.5985190953303072
TETZID	methyl isopropyl ether	1.5615700000000001	1.7471018074791638
TETZID	methyl tert-butyl ether	0.111044	0.5284563396728069
TETZID	4,4-dimethyl-1-pentene	0.116907	0.15413464311629602
TETZID	isopropyl alcohol	1.56274	0.4665759302970471
TETZID	3-methylpentane	8.506219999999999	11.040350645158826
TETZID	1,5-heptadiene	57.3255	67.87911392603719
TETZID	4-methyl-1-hexene	52.8504	61.65695051294433
TETZID	4-methyl-4-penten-2-one	1301.98	374.2866129715548
TETZID	4-hexen-2-one	1632.76	683.217813376935
TEVZEA	methane	8.24e-06	1.0168856930295942e-05
TEVZEA	4,4-dimethyl-1-pentene	6.44e-11	8.867083817666517e-11
TEVZEA	neopentane	6.4900000000000005e-09	9.864112988046815e-10
TEVZEA	ethane	0.000149203	0.00014304457411894677
TEVZEA	methyl tert-butyl ether	3.8900000000000004e-08	2.7316520826210182e-08
TEVZEA	acetonitrile	0.00129926	0.0008811580412188448
TEVZEA	propene	0.000535546	0.000643462269849363
TEVZEA	dimethyl ether	0.00081441	0.0009985391277130026
TEVZEA	acetaldehyde	0.00118882	0.0009511636337534247
TEVZEA	propane	0.000657723	0.0006007297667863296
TEVZEA	2,3-dimethylbutane	1.35e-07	2.1787503562930737e-07
TEVZEA	3-methylpentane	3.01e-07	6.063477371339038e-07
TEVZEA	propionitrile	0.00284309	0.0020627912505179935
TEVZEA	dimethylamine	0.00285708	0.0020943971078337545
TEVZEA	methyl isopropyl ether	8.18e-05	9.018857451442172e-05
TEVZEA	2-pentene	0.00017722299999999998	0.0003047054292958837
TEVZEA	methyl propyl ether	0.000583108	0.00046778728509041476
TEVZEA	4-methyl-1-hexene	2.04e-06	1.924376985642981e-06
TEVZEA	isopropyl alcohol	0.0016309	0.0017725792295703112
TEVZEA	propyl alcohol	0.00100986	0.0008939899259824237
TEVZEA	methyl propyl ketone	4.76e-06	5.908535365971752e-06
TEVZEA	4-methyl-4-penten-2-one	1.47e-05	2.7827727330669657e-05
TEVZEA	4-hexen-2-one	0.00107612	0.0011636483360048368
TEVZEA	1,5-heptadiene	0.00300365	0.002639878559918548
TEVZIE	neopentane	6.9099999999999995e-09	2.652761701854418e-09
TEVZIE	4,4-dimethyl-1-pentene	5.21e-11	5.723637535338776e-11
TEVZIE	hydrogen cyanide	9.240000000000001e-05	0.00012761617434247526
TEVZIE	ethene	7.54e-05	6.37405565985783e-05
TEVZIE	methyl tert-butyl ether	3.95e-08	3.613201633463118e-08
TEVZIE	acetonitrile	0.0012635	0.001490324732915398
TEVZIE	propene	0.000549793	0.0005247501770639
TEVZIE	acetaldehyde	0.00119706	0.002217705657516298
TEVZIE	isobutane	4.26e-05	4.2117246339870936e-05
TEVZIE	propane	0.00067224	0.0004690878842243234
TEVZIE	2,3-dimethylbutane	1.78e-07	1.6727277944430738e-07
TEVZIE	propionitrile	0.00311612	0.004406607561832889
TEVZIE	3-methylpentane	3.8100000000000004e-07	5.510789340979165e-07
TEVZIE	isopentane	1.42e-05	1.5523419591610125e-05
TEVZIE	2-pentene	0.000206173	0.00023506870613511968
TEVZIE	acetone	0.00483114	0.003821086280869355
TEVZIE	4-methyl-1-hexene	1.62e-06	8.234190080531498e-07
TEVZIE	isopropyl alcohol	0.00160362	0.0027636632763612594
TEVZIE	4-methyl-4-penten-2-one	1.23e-05	1.4356337795674071e-05
TEVZIE	propyl alcohol	0.00127569	0.001865564961781162
TEVZIE	4-hexen-2-one	0.0009604980000000001	0.0010212775049187432
TEVZIE	1,5-heptadiene	0.00301067	0.0019663702930218007
TEVZOK	methane	8.53e-06	1.1954983418502754e-05
TEVZOK	hydrogen cyanide	9.31e-05	0.00017423607655532632
TEVZOK	ethane	0.000161378	0.0001727396432389437
TEVZOK	methyl tert-butyl ether	5.5599999999999995e-08	2.4805247645841634e-08
TEVZOK	acetonitrile	0.00132682	0.0011911580174066125
TEVZOK	acetaldehyde	0.00121076	0.0012089465411781073
TEVZOK	dimethyl ether	0.0008722560000000001	0.0011375066601621781
TEVZOK	isobutane	5.93e-05	3.16460932796149e-05
TEVZOK	propane	0.000724276	0.0006573430461048974
TEVZOK	propionitrile	0.00305851	0.002500191679221323
TEVZOK	dimethylamine	0.00299911	0.0033914093682347168
TEVZOK	isopentane	1.9e-05	1.2598512546818358e-05
TEVZOK	3-methylpentane	6.070000000000001e-07	1.0508695429173303e-06
TEVZOK	ethylamine	0.0055772	0.005331440236533393
TEVZOK	methyl isopropyl ether	0.00013769799999999998	8.545301413324713e-05
TEVZOK	2-pentene	0.000232545	0.0004678392922945141
TEVZOK	methyl propyl ether	0.00065591	0.0005720260092785979
TEVZOK	methyl propyl ketone	4.81e-06	8.96826496015747e-06
TEVZOK	isopropyl alcohol	0.00195345	0.001490451503012663
TEVZOK	propyl alcohol	0.00156497	0.0014385482895586423
TEVZOK	4-methyl-4-penten-2-one	1.31e-05	2.4669402590115125e-05
TEVZOK	4-hexen-2-one	0.00118604	0.0010637632020249392
TEVZOK	1,5-heptadiene	0.00377706	0.0026474480390553897
TEVZUQ	methane	8.45e-06	6.652219072465216e-06
TEVZUQ	neopentane	6.9700000000000005e-09	7.00054207431872e-09
TEVZUQ	ethene	7.950000000000001e-05	6.54653643342167e-05
TEVZUQ	ethane	0.000158087	0.00018050473174885948
TEVZUQ	methyl tert-butyl ether	3.64e-08	2.411942343126467e-08
TEVZUQ	propene	0.000577534	0.0006304089818485563
TEVZUQ	isobutane	4.5e-05	3.782577831815672e-05
TEVZUQ	acetaldehyde	0.00128906	0.0018123334378137082
TEVZUQ	propane	0.000683215	0.0006615857151153169
TEVZUQ	2,3-dimethylbutane	1.3800000000000002e-07	6.784547541515237e-08
TEVZUQ	3-methylpentane	3.79e-07	5.377120478016646e-07
TEVZUQ	propionitrile	0.00330308	0.003280292858825664
TEVZUQ	isopentane	1.39e-05	2.970524428906495e-05
TEVZUQ	dimethylamine	0.00308811	0.004821834444996108
TEVZUQ	methyl isopropyl ether	0.00011830799999999999	0.00010471306275559865
TEVZUQ	ethylamine	0.00543475	0.004645596275985152
TEVZUQ	acetone	0.00523727	0.0035984365346914096
TEVZUQ	isopropyl alcohol	0.0020997	0.001417026850356123
TEVZUQ	4-methyl-1-hexene	1.66e-06	3.7920240924178265e-06
TEVZUQ	propyl alcohol	0.00189682	0.0015088696548661033
TEVZUQ	1,5-heptadiene	0.00366454	0.00549539623491644
TOHYUL	methane	6.88e-06	7.960093130891394e-06
TOHYUL	ethene	4.26e-05	5.5734267983388625e-05
TOHYUL	ethane	8.71e-05	0.00011238476776183021
TOHYUL	propane	0.000856561	0.0017946922628548586
TOHYUL	hydrogen cyanide	0.000247979	0.00041527568086815715
TOHYUL	isobutane	0.00733809	0.01043551229771478
TOHYUL	neopentane	0.0461317	0.009657007418795865
TOHYUL	acetaldehyde	0.00545776	0.0036329818826453
TOHYUL	2-pentene	0.0455224	0.05148049264275923
TOHYUL	isopentane	0.07404	0.17037890087394061
TOHYUL	ethylamine	0.00515087	0.007104333981213139
TOHYUL	dimethyl ether	0.00483343	0.002676343873654732
TOHYUL	acetonitrile	0.0101167	0.008735477864075969
TOHYUL	propionitrile	0.037476199999999994	0.043296400369535214
TOHYUL	methyl isopropyl ether	0.0723539	0.0675645433509837
TOHYUL	2,3-dimethylbutane	0.7320810000000001	0.5993587023201532
TOHYUL	acetone	0.0960675	0.05141268160142855
TOHYUL	3-methylpentane	0.767112	0.5224633631552231
TOHYUL	methyl tert-butyl ether	0.27200100000000005	0.5862621272606463
TOHYUL	propyl alcohol	0.019712900000000002	0.023812334422687514
TOHYUL	4,4-dimethyl-1-pentene	2.72949	1.8018095026556213
TOHYUL	1,5-heptadiene	2.44292	2.1671518593319155
TOHYUL	methyl propyl ketone	0.0775984	0.061355782130632565
TOHYUL	4-methyl-4-penten-2-one	11.9567	14.237630491919177
TOHYUL	4-hexen-2-one	18.0824	18.112956503562728
UBACOR	methane	2.18e-05	2.9205526326709117e-05
UBACOR	ethane	0.00080747	0.0006447259478741721
UBACOR	propene	0.00602053	0.0059398094056527986
UBACOR	hydrogen cyanide	0.00638351	0.0029587732180479977
UBACOR	dimethylamine	0.0364564	0.08596061019165041
UBACOR	isobutane	0.07798610000000002	0.07528441239947059
UBACOR	acetaldehyde	0.11654400000000001	0.09391619295090498
UBACOR	methyl propyl ether	0.5599729999999999	1.0511946069288325
UBACOR	2-pentene	1.17345	1.4868630018177897
UBACOR	isopentane	0.738908	2.665889391914807
UBACOR	isopropyl alcohol	0.376014	0.44368504422327665
UBACOR	ethylamine	0.265507	0.12264725452937933
UBACOR	methyl tert-butyl ether	0.819516	2.2448193573276787
UBACOR	acetonitrile	1.4567299999999999	0.28173380885903787
UBACOR	propionitrile	1.15194	2.372090571752662
UBACOR	acetone	2.97315	2.876721312467711
UBACOR	methyl isopropyl ether	1.15305	1.8918727996534377
UBACOR	2,3-dimethylbutane	3.5679199999999995	3.781073549283393
UBACOR	3-methylpentane	11.0436	10.44551733578957
UBACOR	4,4-dimethyl-1-pentene	15.0484	11.874700614196396
UBACOR	propyl alcohol	0.505953	0.4533510742979296
UBACOR	4-methyl-1-hexene	152.912	150.96781105219526
UBACOR	1,5-heptadiene	280.525	288.03800227549965
UBACOR	4-methyl-4-penten-2-one	1775.63	824.9946133581565
UBACOR	4-hexen-2-one	3514.27	1342.988419688329
UBACUX	methane	1.04e-05	2.3341296573189657e-05
UBACUX	ethene	8.57e-05	0.00014409596510782881
UBACUX	ethane	0.000183012	0.0005008644434570193
UBACUX	propene	0.001242	0.0019840034738982104
UBACUX	propane	0.00204324	0.007046996744707324
UBACUX	hydrogen cyanide	0.012874600000000002	0.018469042466949928
UBACUX	neopentane	0.06593910000000001	0.04338376855470725
UBACUX	isopentane	0.16211199999999998	0.3025350769103669
UBACUX	methyl propyl ether	0.08709689999999999	0.7456761187744069
UBACUX	2-pentene	0.135234	0.7033775159193677
UBACUX	dimethyl ether	0.0656915	0.013749686958293473
UBACUX	2,3-dimethylbutane	1.1537600000000001	1.9116475498923484
UBACUX	3-methylpentane	1.58446	3.729378258669277
UBACUX	acetaldehyde	1.2583600000000001	0.3724295441892259
UBACUX	dimethylamine	0.331532	0.3998547661649221
UBACUX	4,4-dimethyl-1-pentene	4.53775	11.323202151959606
UBACUX	acetonitrile	7.037039999999999	2.1978422994687783
UBACUX	methyl isopropyl ether	3.4316	2.6109360934766346
UBACUX	acetone	16.1571	9.388598513843815
UBACUX	ethylamine	1.4288100000000001	0.3451511858263186
UBACUX	propionitrile	55.4217	16.946917493421118
UBACUX	methyl propyl ketone	22.6214	13.775999580875627
UBACUX	4-hexen-2-one	3734.86	4052.7725013652584
UBACUX	4-methyl-4-penten-2-one	4363.45	3503.0168344010162
UBACUX	propyl alcohol	191.97799999999998	10.018789810229265
UBUMAH	ethene	3.5499999999999996e-05	4.1685857859257404e-05
UBUMAH	ethane	6.42e-05	7.745204940571436e-05
UBUMAH	propene	0.00028593900000000003	0.0003538439008716466
UBUMAH	propane	0.00046958599999999997	0.0006551338016761971
UBUMAH	isobutane	0.00330749	0.003321149642681521
UBUMAH	hydrogen cyanide	0.000183524	0.00022363769436629995
UBUMAH	methyl propyl ether	0.00864576	0.04460366052051673
UBUMAH	2-pentene	0.015321799999999998	0.029887685432798804
UBUMAH	neopentane	0.0181903	0.016772756274911503
UBUMAH	isopentane	0.025437400000000002	0.028721316936316316
UBUMAH	dimethylamine	0.00213493	0.002383743402624643
UBUMAH	acetonitrile	0.00763478	0.0057902721436222954
UBUMAH	3-methylpentane	0.181396	0.1851430151585803
UBUMAH	2,3-dimethylbutane	0.205163	0.12141117191650787
UBUMAH	ethylamine	0.00498337	0.0026448249450043114
UBUMAH	1,5-heptadiene	0.45261899999999994	0.8062291787583672
UBUMAH	propionitrile	0.0380155	0.031905790693130896
UBUMAH	4-methyl-1-hexene	0.7439100000000001	0.6436367895337289
UBUMAH	dimethyl ether	0.0082946	0.003945380216047685
UBUMAH	isopropyl alcohol	0.0283667	0.021220262155031283
UBUMAH	propyl alcohol	0.013349100000000001	0.007848274664089742
UBUMAH	methyl tert-butyl ether	0.52973	0.269525594665828
UBUMAH	4-methyl-4-penten-2-one	11.1378	11.933559038805184
UBUMAH	4-hexen-2-one	13.1981	10.268122759410417
UKUBIM	methane	3.14e-05	1.2913729960308336e-05
UKUBIM	hydrogen cyanide	0.00023068400000000002	0.00030264404728891733
UKUBIM	ethene	0.00046744800000000003	0.00016389197878388144
UKUBIM	acetonitrile	0.00591465	0.012465268635955817
UKUBIM	dimethyl ether	0.00754481	0.012582483827118124
UKUBIM	propane	0.027039099999999996	0.015313361949173477
UKUBIM	ethylamine	0.0346708	0.05914067343216177
UKUBIM	dimethylamine	0.0405582	0.034678507919125946
UKUBIM	propionitrile	0.0640285	0.20594493258978533
UKUBIM	isobutane	0.117798	0.1533083171492492
UKUBIM	isopropyl alcohol	0.031804700000000005	0.10622267351096291
UKUBIM	propyl alcohol	0.021193	0.06223127333626218
UKUBIM	acetone	0.428833	0.5522537598277892
UKUBIM	methyl tert-butyl ether	1.57895	1.8042794492398988
UKUBIM	methyl isopropyl ether	0.751532	1.709733684317343
UKUBIM	2,3-dimethylbutane	7.72238	14.90055772530585
UKUBIM	methyl propyl ether	2.9035	0.6530192604855507
UKUBIM	isopentane	1.8023900000000002	3.744758179712679
UKUBIM	2-pentene	6.865530000000001	2.876324326936544
UKUBIM	4,4-dimethyl-1-pentene	37.8807	5.943714637802774
UKUBIM	3-methylpentane	24.1632	27.87119700683626
UKUBIM	methyl propyl ketone	3.22927	1.6954623188531552
UKUBIM	4-methyl-1-hexene	175.60299999999998	146.27751641998367
UKUBIM	4-methyl-4-penten-2-one	195.845	247.3477834411516
UKUBIM	4-hexen-2-one	643.341	244.70450971948992
ULOGIL	methane	9.32e-08	4.424324646320614e-08
ULOGIL	ethane	1.37e-08	2.887299489104225e-08
ULOGIL	ethene	4e-08	5.931977892905618e-08
ULOGIL	isopropyl alcohol	1.56e-10	2.929330502974815e-10
ULOGIL	propane	6.51e-10	2.370254176951378e-10
ULOGIL	propyl alcohol	5.68e-10	7.335461750502273e-10
ULOGIL	propene	1.22e-08	7.960958101891179e-09
ULOGIL	hydrogen cyanide	8.45e-06	1.7011041291560273e-05
ULOGIL	acetaldehyde	1.87e-06	3.931084662953992e-06
ULOGIL	ethylamine	7.26e-08	2.240543370808237e-07
ULOGIL	acetone	1.26e-07	2.07544572860609e-08
ULOGIL	propionitrile	9.440000000000001e-07	1.808125549223284e-06
ULOGIL	dimethyl ether	5.47e-06	4.442289323318445e-06
ULOGIL	dimethylamine	6.67e-06	1.6218604968493129e-06
UMEXUF	methane	2.12e-05	3.376428478265902e-05
UMEXUF	ethene	0.000270666	0.0004047641151944133
UMEXUF	ethane	0.000709412	0.0014349623839720485
UMEXUF	propene	0.00755618	0.010908818943345956
UMEXUF	propane	0.016597	0.021026785346808862
UMEXUF	hydrogen cyanide	0.0038969	0.0044730387977311116
UMEXUF	isobutane	0.288655	0.22300350554460535
UMEXUF	methyl propyl ether	1.6076700000000002	6.759260772540795
UMEXUF	dimethyl ether	0.16775	0.046126652510306454
UMEXUF	ethylamine	0.207748	0.22936678468535415
UMEXUF	neopentane	2.11607	1.0804832852805897
UMEXUF	2-pentene	3.89129	20.029221756497165
UMEXUF	isopentane	5.87248	6.982753814744104
UMEXUF	acetonitrile	0.857173	0.5247502749173555
UMEXUF	propionitrile	7.02901	4.6460259363795275
UMEXUF	acetone	26.5409	5.7204878617359505
UMEXUF	methyl isopropyl ether	28.6442	13.273266210169924
UMEXUF	4,4-dimethyl-1-pentene	347.385	261.93678522862285
UMEXUF	methyl tert-butyl ether	98.5512	55.524007615375204
UMEXUF	1,5-heptadiene	1091.56	5073.287456525846
UMEXUF	methyl propyl ketone	176.648	117.33575632476119
UMEXUF	4-methyl-4-penten-2-one	17835.5	10960.783687867353
UMEXUF	4-hexen-2-one	36961.9	36747.36146200627
UNIGEE	methane	3.92e-06	3.739028918876646e-06
UNIGEE	ethene	1.0800000000000002e-05	1.025455636988815e-05
UNIGEE	ethane	1.57e-05	1.3878356638665872e-05
UNIGEE	hydrogen cyanide	1.07e-05	1.091296931606689e-05
UNIGEE	propene	4.05e-05	4.741689278865853e-05
UNIGEE	dimethyl ether	3.53e-05	3.346594855070341e-05
UNIGEE	propane	5.28e-05	4.67270230172459e-05
UNIGEE	acetonitrile	3.64e-05	4.2661115245902174e-05
UNIGEE	dimethylamine	6.409999999999999e-05	6.004217089554827e-05
UNIGEE	acetaldehyde	4.14e-05	4.862669163132877e-05
UNIGEE	propionitrile	9e-05	0.00010697877792250914
UNIGEE	isopropyl alcohol	2.97e-05	2.8304908440965484e-05
UNIGEE	propyl alcohol	1.09e-05	1.2045100847594948e-05
UNIGEE	methyl isopropyl ether	0.000297974	0.00033896512109457576
UNIGEE	methyl propyl ether	0.00032780900000000003	0.00024597049925348835
UNIGEE	methyl tert-butyl ether	0.000558978	0.0005005303616400279
UNIGEE	isopentane	0.000496686	0.0004933126637485933
UNIGEE	acetone	0.000243935	0.00029972756015501104
UNIGEE	2,3-dimethylbutane	0.00145404	0.0014001115896926611
UNIGEE	3-methylpentane	0.00159171	0.0016048285657181663
UNIGEE	4,4-dimethyl-1-pentene	0.00236177	0.0024957347297615727
UNIGEE	1,5-heptadiene	0.00382618	0.0037376739410443687
UNIGEE	methyl propyl ketone	3.01e-05	4.1475448348430104e-05
UNIGEE	4-hexen-2-one	0.00333486	0.0036567295950065415
UTEWOG	methane	1.47e-05	1.8863835511784828e-05
UTEWOG	ethene	0.00012062100000000001	0.00012078214506539882
UTEWOG	hydrogen cyanide	0.00013688899999999998	0.0001998674595469876
UTEWOG	ethane	0.00026582099999999996	0.0002109183027328333
UTEWOG	acetonitrile	0.00205241	0.003464858268913297
UTEWOG	propene	0.00207381	0.0013548970184770258
UTEWOG	dimethyl ether	0.0018809999999999999	0.0025539380110048693
UTEWOG	propane	0.00384254	0.0028842320745114886
UTEWOG	isopropyl alcohol	0.008996500000000001	0.01989690906769809
UTEWOG	propyl alcohol	0.00417946	0.007392392111709408
UTEWOG	acetone	0.0997165	0.1225137617679507
UTEWOG	methyl propyl ether	0.20987600000000003	0.13817129358892635
UTEWOG	methyl isopropyl ether	0.23034000000000002	0.19114864398320724
UTEWOG	2-pentene	0.446658	0.18174507142362178
UTEWOG	methyl tert-butyl ether	1.12354	1.7318904733473015
UTEWOG	2,3-dimethylbutane	9.31925	8.370041381931365
UTEWOG	3-methylpentane	9.822460000000001	13.319695224496224
UTEWOG	4,4-dimethyl-1-pentene	33.3007	20.31358961719579
UTEWOG	4-methyl-1-hexene	79.444	68.30230464477381
UTEWOG	methyl propyl ketone	0.353485	0.2655580771871589
UTEWOG	1,5-heptadiene	80.3413	84.08444463950043
UTEWOG	4-methyl-4-penten-2-one	65.1755	49.01300173403742
UTEWUM	methane	1.25e-05	1.912150025996522e-05
UTEWUM	ethene	9.329999999999999e-05	0.00010176796364504953
UTEWUM	ethane	0.000195241	0.00019498346022915166
UTEWUM	propene	0.0013984000000000002	0.0009704519547404619
UTEWUM	acetonitrile	0.00173203	0.003046354896930882
UTEWUM	dimethyl ether	0.00137267	0.001877191278006025
UTEWUM	dimethylamine	0.00451849	0.00431247661851697
UTEWUM	ethylamine	0.00424862	0.005053339345536672
UTEWUM	propionitrile	0.011109299999999999	0.013997824627577862
UTEWUM	isobutane	0.027649599999999996	0.01019723602824491
UTEWUM	isopropyl alcohol	0.00576483	0.016392899798545177
UTEWUM	acetone	0.06440159999999999	0.05442961115057394
UTEWUM	propyl alcohol	0.00328167	0.004087620980203809
UTEWUM	neopentane	0.163552	0.1579392098079922
UTEWUM	methyl propyl ether	0.11548900000000001	0.07444678049881105
UTEWUM	2-pentene	0.23678200000000002	0.20180670125872024
UTEWUM	methyl isopropyl ether	0.13584000000000002	0.14699000342612625
UTEWUM	isopentane	0.352263	0.519879314385929
UTEWUM	methyl tert-butyl ether	0.610034	1.2079534681538775
UTEWUM	2,3-dimethylbutane	4.369730000000001	3.115840487916651
UTEWUM	3-methylpentane	4.527819999999999	3.5874458125343924
UTEWUM	4,4-dimethyl-1-pentene	14.8027	8.37802244751692
UTEWUM	4-methyl-1-hexene	32.4443	29.015578877109917
UTEWUM	1,5-heptadiene	32.1485	46.154210404017846
UTEWUM	4-methyl-4-penten-2-one	31.8159	13.897114041741741
UTEXAT	methane	1.8e-05	1.987992535427832e-05
UTEXAT	ethane	0.000417483	0.0004885893900973221
UTEXAT	hydrogen cyanide	0.000264084	0.0003202494084146444
UTEXAT	propene	0.00379032	0.003200238493739385
UTEXAT	dimethyl ether	0.00330293	0.005618283897487173
UTEXAT	propane	0.00786983	0.009610832363094384
UTEXAT	acetonitrile	0.00602581	0.008791286804448325
UTEXAT	acetaldehyde	0.00960593	0.010985085364167138
UTEXAT	ethylamine	0.018809	0.022012659301302105
UTEXAT	dimethylamine	0.024219099999999997	0.01706736957084887
UTEXAT	propionitrile	0.06852180000000001	0.06139206726261143
UTEXAT	methyl propyl ether	0.401024	0.24928413630497773
UTEXAT	isopropyl alcohol	0.0636173	0.039897798053048245
UTEXAT	methyl isopropyl ether	0.6098680000000001	0.5814915669380651
UTEXAT	propyl alcohol	0.028920599999999998	0.01875597036031215
UTEXAT	neopentane	1.25281	1.2903292543356468
UTEXAT	2-pentene	0.978267	0.7873446698833004
UTEXAT	isopentane	1.93928	2.8825964216437074
UTEXAT	3-methylpentane	26.6347	28.937063362299764
UTEXAT	4,4-dimethyl-1-pentene	108.21700000000001	27.242508516656688
UTEXAT	1,5-heptadiene	108.948	158.97785659513556
UTEXAT	methyl propyl ketone	1.22425	1.0035880136331499
